company_key,stability_score,region,rating,still_active,duration_days
dellmoor,12.9,rest_england,A,True,566
agnes foods international,12.9,rest_england,A,True,1041
pathaan s collection,12.9,rest_england,A,True,846
embracive,0.0,london,A,True,1041
selvarajah kannan santhini kannant a right choice,12.9,rest_england,A,True,1041
rbc dodge industrial,12.9,rest_england,A,True,935
jape sushi,12.9,rest_england,A,False,637
aspen hill healthcare,12.9,rest_england,A,True,1041
dentality hoddesdon,12.9,rest_england,A,True,1041
upstream outcomes,12.9,rest_england,A,True,935
a f supplies,12.9,rest_england,A,True,1041
meet resources,12.9,rest_england,A,True,747
protech innovative solution,12.9,rest_england,A,True,1041
systemiq,0.0,london,A,True,1041
chitravadivelu tharmaseelan t a herstmonceux post office budgens,12.9,rest_england,A,True,1041
prime way care,12.9,rest_england,A,True,1041
sea containers hotel,0.0,london,A,True,1041
leap legal software,12.9,rest_england,A,True,1041
sun on time super market,12.9,rest_england,A,True,272
thames homecare services north,12.9,rest_england,A,True,1041
active care support,12.9,rest_england,A,True,1041
the baffled king,12.9,rest_england,A,True,747
ldf operations limited t a white oak uk,12.9,rest_england,A,True,1041
brand finance,12.9,rest_england,A,True,1041
yourcare support,12.9,rest_england,A,True,846
deep planet,12.9,rest_england,A,True,1041
mrs sivagowri annarasa t a drayton news booze,12.9,rest_england,A,True,272
buyingteam limited t a proxima,0.0,london,A,True,1041
breakthru care,12.9,rest_england,A,True,1041
bombay rickshaw london limited t a impasto,0.0,london,A,True,747
amachyck care solution,0.0,london,A,True,1041
zorba group,12.9,rest_england,A,True,1041
franks family foundation,0.0,london,A,True,1041
a1 sushi,12.9,rest_england,A,False,637
g111rls,12.9,rest_england,A,True,566
be kind studios,12.9,rest_england,A,True,846
phone stop,12.9,rest_england,A,True,1041
jai amba mata 29,12.9,rest_england,A,True,1
trueark healthcare,12.9,rest_england,A,True,1041
solomon soja,0.0,london,A,True,1
next step heating,0.0,london,A,True,747
insights t a isx4,12.9,rest_england,A,True,1041
carboebourne,0.0,london,A,True,566
aeorema,0.0,london,A,True,1041
faith care line services,12.9,rest_england,A,False,294
mots we do,12.9,rest_england,A,True,1041
lombardi capital,0.0,london,A,True,846
billinge newsagent,12.9,rest_england,A,True,1041
london structures lab,0.0,london,A,True,1041
northsnow,12.9,rest_england,A,True,1041
angela baby,12.9,rest_england,A,True,1041
chiswick auctions,0.0,london,A,True,1041
agal wellbeing services,12.9,rest_england,A,True,566
chastleton medical group,12.9,rest_england,A,True,1041
rhondda cynon taf county borough council,12.9,rest_england,A,True,1041
orchid assisted living,12.9,rest_england,A,True,1
crafter s companion,12.9,rest_england,A,False,280
andrew philips,0.0,london,A,True,1041
3i constructions,0.0,london,A,True,1041
sanghera construction,12.9,rest_england,A,True,846
london domestic appliances uk,0.0,london,A,True,566
bpg holding uk,0.0,london,A,True,1041
crescent print edinburgh,27.8,scotland,A,False,357
shalom homecare,12.9,rest_england,A,True,1041
st ann s,12.9,rest_england,A,True,1041
zedra trust company uk,12.9,rest_england,A,True,1041
aptus legal,12.9,rest_england,A,True,209
rgv aviation,12.9,rest_england,A,True,1041
al3d,12.9,rest_england,A,True,1041
path for global health,0.0,london,A,True,566
itvantage systems,12.9,rest_england,A,True,1041
springmill tyres,12.9,rest_england,A,True,1041
sunnycutz barbers academy,0.0,london,A,True,846
aspatria medical group,12.9,rest_england,A,True,1041
ait worldwide uk logistics,12.9,rest_england,A,True,272
80 20 communications,12.9,rest_england,A,True,846
hb tunnelling,12.9,rest_england,A,True,1
ciclozone,12.9,rest_england,A,True,1041
brit asian kitchen,12.9,rest_england,A,True,1
objectivus financial consulting,0.0,london,A,True,1041
hope lighting solutions,12.9,rest_england,A,True,1
aegon uk,0.0,london,A,True,1041
shoreditch opco,12.9,rest_england,A,True,393
cadxtra,12.9,rest_england,A,True,846
korean kimchi,12.9,rest_england,A,True,467
forum cio,12.9,rest_england,A,True,846
gbgk,12.9,rest_england,A,True,467
spicymart ltd t a taste of gurkha,12.9,rest_england,A,True,1041
mf care group,12.9,rest_england,A,True,1
khorsandcapital,0.0,london,A,True,1041
hawkwood capitall,0.0,london,A,True,1041
aleksha care limited t a dalling house,12.9,rest_england,A,True,272
muehlhan wind service a s,12.9,rest_england,A,True,1041
tech engineering uk,12.9,rest_england,A,True,935
mak community care,12.9,rest_england,A,False,648
smc pneumatics uk,12.9,rest_england,A,False,106
kerala ayurveda spa clinic,12.9,rest_england,A,True,1041
qian,12.9,rest_england,A,True,1041
mega unique touch,12.9,rest_england,A,True,1
alandale logistics,0.0,london,A,True,1041
ummah care support,12.9,rest_england,A,True,935
life plan solutions,12.9,rest_england,A,True,1
the foundations trust,12.9,rest_england,A,True,1041
one dee,0.0,london,A,True,467
zenith multi academy trust,12.9,rest_england,A,True,747
newman labelling,12.9,rest_england,A,True,846
256 logistics,12.9,rest_england,A,True,1
sylwia care,0.0,london,A,True,467
mina s,0.0,london,A,True,935
ak immigration services,12.9,rest_england,A,True,467
the national brain appeal,0.0,london,A,True,747
city quays hotel,14.0,ni,A,True,846
247 live in ccompanions,12.9,rest_england,A,False,542
celerion gb,14.0,ni,A,True,1041
willis limited trading as willis towers watson,0.0,london,A,True,1041
ceren construction,0.0,london,A,True,1041
turner home,12.9,rest_england,A,True,1041
aoi japanese restaurant,12.9,rest_england,A,True,935
rudler car transportation storage,12.9,rest_england,A,True,1041
abaseen one,12.9,rest_england,A,True,566
trl,12.9,rest_england,A,True,1041
drlg ltd t a the appliance outlet,12.9,rest_england,A,True,846
china construction bank corporation london branch,0.0,london,A,True,1041
specialist insight,12.9,rest_england,A,True,747
a h local supermarket,12.9,rest_england,A,True,1041
talent systems europe,0.0,london,A,True,1
mariama care,12.9,rest_england,A,False,294
gm speciality vehicles uk,12.9,rest_england,A,True,1041
specialist lending,12.9,rest_england,A,True,1041
dedigama holdings limited t a the royal hotel,12.9,rest_england,A,False,475
sufsec security group,0.0,london,A,True,467
smart tech services,0.0,london,A,True,747
smart security services,12.9,rest_england,A,True,1041
silverberry food,0.0,london,A,True,1041
zenith leather,12.9,rest_england,A,True,1041
spice hut braintree ltd t a the ruby,12.9,rest_england,A,True,1041
baguette 4 u stephenson,12.9,rest_england,A,True,1041
cf partners services uk,0.0,london,A,False,1
7 days local coventry,12.9,rest_england,A,True,1041
the globe town surgery,0.0,london,A,True,1041
asset organisation,12.9,rest_england,A,True,935
blam pictures,0.0,london,A,True,1
unimagined,0.0,london,A,True,1041
akm north,12.9,rest_england,A,True,1041
romad,12.9,rest_england,A,True,1041
hurst hall care home,12.9,rest_england,A,True,747
desai brothers catering pvt,12.9,rest_england,A,True,1041
atlas care homes,12.9,rest_england,A,True,1041
valimex import export,0.0,london,A,True,1041
pioneer bd ltd t a alhambra cafe,0.0,london,A,True,1041
webuild pvt,12.9,rest_england,A,True,846
st martin s management,12.9,rest_england,A,True,1041
kalpana enterprise,12.9,rest_england,A,True,935
laser clinics uk managment,0.0,london,A,True,1041
nest management,12.9,rest_england,A,True,935
jointmedica,12.9,rest_england,A,True,467
the buffalo farm,12.9,rest_england,A,False,1
i m corporates limited t a fone planet,12.9,rest_england,A,True,1
ryan solutions management services,12.9,rest_england,A,True,747
vg s,12.9,rest_england,A,True,935
rpgcc,0.0,london,A,True,1
decent shop front shutters,12.9,rest_england,A,True,566
hershey uk finance,0.0,london,A,True,1041
peepal care,0.0,london,A,True,1041
474 management limited t a duke of design,12.9,rest_england,A,True,1041
lrm security,12.9,rest_england,A,True,209
marse,12.9,rest_england,A,True,1041
rock raw,0.0,london,A,True,935
de novo architecture,12.9,rest_england,A,True,1041
hans construction,12.9,rest_england,A,True,935
predictiva,12.9,rest_england,A,True,1041
kirkoswald capital partners,0.0,london,A,True,1041
osiris resources,12.9,rest_england,A,True,747
thoughtspot emea,0.0,london,A,True,1041
remedy geotechnics,12.9,rest_england,A,True,1041
leopard hotel 5,12.9,rest_england,A,False,357
j l gouldings son,12.9,rest_england,A,True,393
tm management services,0.0,london,A,True,272
friz brands,0.0,london,A,True,1041
stoica,0.0,london,A,False,832
gitlife biotech,12.9,rest_england,A,True,467
dharmesh parekh,12.9,rest_england,A,True,467
premier sophia store,10.4,wales,A,True,393
gadget box,12.9,rest_england,A,True,935
celtic royal hotel,12.9,rest_england,A,True,1041
colas rail,0.0,london,A,True,1041
gill shopfronts,12.9,rest_england,A,True,566
torbay care,12.9,rest_england,A,True,935
crif realtime,0.0,london,A,True,1041
milford group ltd t a viceroy restaurant,12.9,rest_england,A,False,832
francis and lewis international,12.9,rest_england,A,True,935
ec shirley solihull,12.9,rest_england,A,True,393
dunelm retails,12.9,rest_england,A,True,1041
traditional spice ltd t a sakura indian,12.9,rest_england,A,True,1041
hi mum said dad,0.0,london,A,True,846
highway coaches,12.9,rest_england,A,True,935
mccain foods gb,12.9,rest_england,A,True,1041
smokies entertainments,12.9,rest_england,A,True,1
elite care at home,12.9,rest_england,A,True,935
lumos media,0.0,london,A,True,935
kurumilagu indian kitchen,12.9,rest_england,A,True,1
khawaja co associates,12.9,rest_england,A,True,747
amstecos,14.0,ni,A,True,1041
biscotti,0.0,london,A,True,1
nowell forecourts,12.9,rest_england,A,True,1041
frank shaw associated,12.9,rest_england,A,True,1041
tfu,12.9,rest_england,A,True,1041
ai market,0.0,london,A,True,747
byron byron,0.0,london,A,True,1041
beeches express convenience store and post office,12.9,rest_england,A,True,846
millennium medical products,12.9,rest_england,A,True,1041
build solar,12.9,rest_england,A,True,1041
r walters,0.0,london,A,True,1041
evergreen care wales,12.9,rest_england,A,True,1041
pearson specter ltd pearson developers,0.0,london,A,True,1041
queens college,12.9,rest_england,A,True,1041
elara retail limited t a costcutter post office herne hill,0.0,london,A,True,846
astrid miyu,0.0,london,A,True,393
jda care,12.9,rest_england,A,True,1041
leviton manufacturing uk,12.9,rest_england,A,True,1041
pinpoint partners worldwide,0.0,london,A,True,1041
cloud made,0.0,london,A,True,1041
w event services,12.9,rest_england,A,True,1
eldon stores ltd t a eldon street convenience store,12.9,rest_england,A,True,935
vebs consultant,12.9,rest_england,A,True,1041
ejl retail,12.9,rest_england,A,True,1041
ak autos,12.9,rest_england,A,True,1041
ts partnership,12.9,rest_england,A,True,1041
trim homes,12.9,rest_england,A,True,1041
town and country care homes,12.9,rest_england,A,False,99
b c strategy uk,0.0,london,A,True,1041
care label,12.9,rest_england,A,True,1041
expert insights tech,12.9,rest_england,A,True,467
high scream,0.0,london,A,True,1041
la campagna bar restaurant limited t a la campagna restaurant bar,12.9,rest_england,A,True,566
sentinel labs,12.9,rest_england,A,True,935
mach bazaar,12.9,rest_england,A,True,846
nutanix,12.9,rest_england,A,True,1041
sm nathan,12.9,rest_england,A,True,935
university of southampton,78.9,rest_england,other,True,1041
h a brothers,12.9,rest_england,A,False,99
aventum group management services,0.0,london,A,True,1
convergix uk,12.9,rest_england,A,True,272
arise coffee roasters,0.0,london,A,True,1041
ceiba community support,12.9,rest_england,A,True,935
amayrah fashion,12.9,rest_england,A,True,747
the thinking schools academy trust,12.9,rest_england,A,True,1041
goldtech care services,12.9,rest_england,A,True,1041
maison francaise d oxford,12.9,rest_england,A,True,1041
s t galleries,0.0,london,A,True,1
adi logo,12.9,rest_england,A,True,846
aye eat,27.8,scotland,A,True,846
sanijah techs,0.0,london,A,True,747
cobalt consulting uk,0.0,london,A,True,1041
one stop care,12.9,rest_england,A,True,1041
butt kebabish,0.0,london,A,False,648
bar collective,0.0,london,A,True,1
ocorian services uk,0.0,london,A,True,1041
new botley road sushi,0.0,london,A,True,467
horizon travels,12.9,rest_england,A,True,846
south coast stone,12.9,rest_england,A,True,1041
plymouth marine laboratory,12.9,rest_england,A,True,1041
the oakhaven trust,12.9,rest_england,A,True,566
nouman,0.0,london,A,True,1041
the suppliers market,12.9,rest_england,A,True,935
ethereal blooms,0.0,london,A,True,935
nmc haulage,12.9,rest_england,A,True,1
ternan energy,27.8,scotland,A,True,1041
the little tugboat day nursery,0.0,london,A,True,1041
motorfinity group,12.9,rest_england,A,True,935
akshar express,12.9,rest_england,A,True,1041
f studio london,0.0,london,A,True,393
led eco lights,12.9,rest_england,A,True,846
emocial,12.9,rest_england,A,True,467
basis research,0.0,london,A,True,467
aim homecare,12.9,rest_england,A,True,467
a h united enterprise,12.9,rest_england,A,True,1
tyga restaurant bar,12.9,rest_england,A,True,1
allure creation,0.0,london,A,True,1
glenrothes vision plus,12.9,rest_england,A,True,1041
granada apartments,12.9,rest_england,A,True,1041
beur,0.0,london,A,True,393
academically,12.9,rest_england,A,True,1041
hollyman care homes,12.9,rest_england,A,True,1041
kido schools uk,12.9,rest_england,A,True,1041
ssbm23 ta kolae,0.0,london,A,True,846
tyres today gb,12.9,rest_england,A,True,935
tu haseen,12.9,rest_england,A,False,637
metcalfe metal,12.9,rest_england,A,True,467
nicole tailoring boutique,12.9,rest_england,A,True,1041
harley street studio,0.0,london,A,True,1
commercial convenience,12.9,rest_england,A,True,846
seomg,12.9,rest_england,A,True,1
orion resources partners uk,0.0,london,A,True,209
monmouthshire county council,12.9,rest_england,A,True,1041
hawes curtis,0.0,london,A,True,1041
john mcquillan contracts,12.9,rest_england,A,True,935
islay house,0.0,london,A,True,566
acrisure re canada,0.0,london,A,False,294
micro creations,12.9,rest_england,A,True,1041
lincoln international,0.0,london,A,True,1041
north west energy grants,12.9,rest_england,A,True,935
capewell gibson health solutions,12.9,rest_england,A,False,832
png distribution,12.9,rest_england,A,True,467
mr s k rajakulasingam t a skr superstore,12.9,rest_england,A,True,846
transol logistics,12.9,rest_england,A,True,935
the healing hub mental wellness,0.0,london,A,True,467
perry vale,0.0,london,A,True,566
longview productions,0.0,london,A,True,393
yumilicious,12.9,rest_england,A,True,566
dewan estates,12.9,rest_england,A,False,542
s p s supermarket,12.9,rest_england,A,True,846
aurora world,12.9,rest_england,A,True,1041
aspiga,0.0,london,A,True,1041
ananta ayurveda,12.9,rest_england,A,True,467
rk motors mot centre,12.9,rest_england,A,True,846
care first class uk,12.9,rest_england,A,True,1041
jm gsk,12.9,rest_england,A,True,846
labyrinth events,0.0,london,A,True,1
cornspring,0.0,london,A,True,272
bowery europe,0.0,london,A,True,935
complete cover group,0.0,london,A,True,1041
lewis kingsnorth,12.9,rest_england,A,True,1041
the gables care home,12.9,rest_england,A,True,1041
mt components,12.9,rest_england,A,True,1041
shahi zaika,0.0,london,A,True,935
hellesdon medical practice,12.9,rest_england,A,True,566
amara living,12.9,rest_england,A,True,1041
myk,0.0,london,A,True,1041
saiserv,12.9,rest_england,A,True,1041
glenn thelwell and associates dental care,12.9,rest_england,A,True,272
the liverpool recruitment company uk,12.9,rest_england,A,True,846
smi marketing,12.9,rest_england,A,True,846
the sand bar leigh,12.9,rest_england,A,True,747
babcam support for living,12.9,rest_england,A,True,566
my way london,12.9,rest_england,A,True,272
yps trading limited t a subway,12.9,rest_england,A,True,935
syos aerospace uk,12.9,rest_england,A,True,566
e z transport,12.9,rest_england,A,True,747
malini12 ltd t a max convenience store,27.8,scotland,A,True,566
taste of asia t a asian taste npt,10.4,wales,A,True,935
geoquip marine services,12.9,rest_england,A,True,1
b h foods,12.9,rest_england,A,True,1041
michael j lonsdale,0.0,london,A,True,1041
alamaz,12.9,rest_england,A,True,566
vantage info solutions,0.0,london,A,True,1041
revix uk,12.9,rest_england,A,True,747
waverly solutions,12.9,rest_england,A,True,747
studio cypher,0.0,london,A,True,1041
ooviya,12.9,rest_england,A,True,747
northern angels care,12.9,rest_england,A,True,846
london rheumatology centre,0.0,london,A,True,1
mj data solutions,12.9,rest_england,A,True,393
js international trade uk,12.9,rest_england,A,True,1
vinspire infotech,12.9,rest_england,A,False,280
daisy healthcare,12.9,rest_england,A,False,832
mkgp plus,12.9,rest_england,A,False,574
camco management,0.0,london,A,True,1041
apl europe uk,0.0,london,A,True,272
sar uk,12.9,rest_england,A,True,1041
m s food and wine,12.9,rest_england,A,True,935
tmt finance,0.0,london,A,True,467
sd e,0.0,london,A,True,1041
keystream group,0.0,london,A,True,1041
k p live in services,12.9,rest_england,A,True,1041
turnstone construction,0.0,london,A,True,1041
oasis pro,12.9,rest_england,A,True,209
al zain london,0.0,london,A,True,935
essentia global services,0.0,london,A,True,747
so purple group,12.9,rest_england,A,True,1041
office for national statistics,10.4,wales,A,True,1041
saasha,12.9,rest_england,A,True,935
aurionpro uk,12.9,rest_england,A,True,272
s a care services,12.9,rest_england,A,True,1041
cashdash uk,0.0,london,A,True,1041
shape technologies group uk,12.9,rest_england,A,True,566
bearfields,12.9,rest_england,A,False,832
falmouth university,12.9,rest_england,A,True,1041
kara healthcare park house,12.9,rest_england,A,True,566
dewdrops properties,12.9,rest_england,A,True,1041
hm poperty letting,12.9,rest_england,A,True,1041
franco signs,12.9,rest_england,A,True,935
the numerical algorithms group,12.9,rest_england,A,True,1041
resolute asset management,0.0,london,A,False,106
genomics england,0.0,london,A,True,1041
midlothian car sales ltd t a magnum car sales,12.9,rest_england,A,True,747
toros restaurant ltd t a hatay brasserie,0.0,london,A,True,272
serco ltd t a serco group,12.9,rest_england,A,True,1041
impress solutions,12.9,rest_england,A,True,1041
asurion europe,12.9,rest_england,A,True,1041
greenwish one,12.9,rest_england,A,True,1041
newmarket dine ltd t a montaz contemporary indian dining,12.9,rest_england,A,True,1041
the somers town community association camden,12.9,rest_england,A,True,393
physmed ltd trading as clacton chiropractic clinic,12.9,rest_england,A,False,106
pexapark uk,12.9,rest_england,A,True,1
hua nan commercial bank,0.0,london,A,True,1041
ignite nursing,12.9,rest_england,A,True,935
tnj care ltd t a homelands,12.9,rest_england,A,True,935
cotteswold house dental care gloucester,12.9,rest_england,A,True,1
great child,12.9,rest_england,A,True,935
imi publishing,0.0,london,A,True,846
deutsch doner kebab,14.0,ni,A,True,935
miles shipping,12.9,rest_england,A,True,935
noiselesstwinkle,0.0,london,A,True,566
bere peninsula pharmacy,12.9,rest_england,A,True,1
chahana,12.9,rest_england,A,True,566
simple life apps uk,0.0,london,A,True,272
hi fresh,12.9,rest_england,A,True,1041
alinda capital partners,0.0,london,A,False,195
ftai airopco uk,10.4,wales,A,True,1
weekes retail investment,12.9,rest_england,A,True,846
re shape opco,0.0,london,A,True,935
bluefin talent,0.0,london,A,True,1041
bl halesowen limited t a bangla lounge,12.9,rest_england,A,False,475
the shah jahan restaurant,12.9,rest_england,A,True,1041
new spring holdings,0.0,london,A,True,1041
gabest ltd t a samis african foods northampton,12.9,rest_england,A,True,272
p j carey contractors,12.9,rest_england,A,True,1041
beatchain,12.9,rest_england,A,True,935
gcp uk,12.9,rest_england,A,True,1041
brookes home care services,0.0,london,A,True,1041
uk home care,12.9,rest_england,A,True,1041
normanton lodge,12.9,rest_england,A,True,1041
hk design and construction,0.0,london,A,True,935
ald support,12.9,rest_england,A,True,1041
oliver aesthetics,0.0,london,A,True,1041
mb staines,12.9,rest_england,A,True,1041
lsc stanmore,12.9,rest_england,A,True,846
the ferryhill and chilton medical practice,12.9,rest_england,A,True,1041
aesseal,12.9,rest_england,A,True,1041
gaiacode,12.9,rest_england,A,True,1041
jrect,0.0,london,A,True,747
bellstones,0.0,london,A,True,566
precision microdrives,0.0,london,A,True,1041
tata elxsi,0.0,london,A,True,1041
muzulu,12.9,rest_england,A,True,1041
koyo global,12.9,rest_england,A,False,357
saglobal europe,10.4,wales,A,True,1041
taycare medical,12.9,rest_england,A,True,467
future health and social care association cic,12.9,rest_england,A,True,467
cherrytree care,12.9,rest_england,A,True,1041
sh brunel limited t a harbour house,12.9,rest_england,A,True,1041
smc corporation uk,12.9,rest_england,A,True,846
david ritchie implements,12.9,rest_england,A,True,272
international rescue committee uk,0.0,london,A,True,1041
sharpist,0.0,london,A,True,1041
seasalt bistro,12.9,rest_england,A,True,747
pam trader,12.9,rest_england,A,True,846
the vietnamese kitchen,0.0,london,A,True,747
onebrother private,12.9,rest_england,A,True,846
edgei tech uk,0.0,london,A,True,1041
jamuna n i limited t a bangla,12.9,rest_england,A,True,1
tilbury education cultural association,12.9,rest_england,A,True,1041
flexicare group,12.9,rest_england,A,True,935
law firm services,12.9,rest_england,A,True,272
sahara accountancy,12.9,rest_england,A,True,935
catford express,0.0,london,A,True,935
gold crown care services,12.9,rest_england,A,True,1041
support 4 u healthcare,12.9,rest_england,A,True,1041
investra capital,0.0,london,A,True,1041
royal united hospital bath nhs trust,12.9,rest_england,A,True,1041
suvai foods uk limited t a suvai foods,0.0,london,A,True,1041
rossi southend on sea,12.9,rest_england,A,True,1
invisible systems,12.9,rest_england,A,True,1041
koala fx,0.0,london,A,True,1041
thomas and adamson,27.8,scotland,A,True,935
viking global investors europe,0.0,london,A,True,1041
air torque uk,12.9,rest_england,A,True,1041
sunnerg,12.9,rest_england,A,True,1041
dukes education group,0.0,london,A,True,1041
j d g foods ltd t a indigo,12.9,rest_england,A,False,294
nortons local,12.9,rest_england,A,True,272
play professors,0.0,london,A,True,1041
walkers professional services uk,0.0,london,A,True,1
best services international freight uk,12.9,rest_england,A,True,935
smartreach marketing,12.9,rest_england,A,True,209
j s convenience stores,12.9,rest_england,A,True,1041
innate telecoms,12.9,rest_england,A,True,1041
brothers halal butchers,0.0,london,A,True,846
healthcare clarity,12.9,rest_england,A,False,726
intraedge,12.9,rest_england,A,True,1041
landmann,12.9,rest_england,A,False,542
exaltit,12.9,rest_england,A,True,1041
als inspection,12.9,rest_england,A,True,1041
movable,0.0,london,A,True,1041
eqonic group,0.0,london,A,True,1041
abodus,0.0,london,A,True,272
phomo,12.9,rest_england,A,False,769
redd intelligence,0.0,london,A,True,1041
the whitsters of chelsea ltd t a lewis wayne,0.0,london,A,True,1041
wts energy uk,12.9,rest_england,A,True,209
jukin media,0.0,london,A,True,1041
a1 installers,12.9,rest_england,A,True,566
chef de la maison,12.9,rest_england,A,True,209
techsapiens,0.0,london,A,True,1041
larchfield group,12.9,rest_england,A,True,846
crh group,0.0,london,A,True,1041
eikon peters technology consulting,12.9,rest_england,A,True,747
bpr architects,0.0,london,A,False,574
lite dine ltd t a cliffe spice,12.9,rest_england,A,False,354
fleet maine garage,12.9,rest_england,A,True,1041
imperial developments and consultancy,0.0,london,A,True,393
tanvi builders,12.9,rest_england,A,True,566
pasha trading services,12.9,rest_england,A,True,846
ha mcparland,12.9,rest_england,A,True,1041
alta advisers,0.0,london,A,True,1041
blaiket mains dairy,12.9,rest_england,A,True,566
kuna holdings,0.0,london,A,True,209
accountancy managers,0.0,london,A,True,1041
actonia,12.9,rest_england,A,True,272
skr law,12.9,rest_england,A,True,566
crestpond,12.9,rest_england,A,True,1041
jana retail,12.9,rest_england,A,True,935
carter grill,12.9,rest_england,A,True,467
bespoke care support services,12.9,rest_england,A,True,1041
royal academy of dance,0.0,london,A,True,1041
densea,12.9,rest_england,A,True,272
c s gilligan ltd t a subway,10.4,wales,A,True,747
axe valley home care,78.9,rest_england,other,True,1041
biz effective uk,0.0,london,A,True,1041
double ark,0.0,london,A,True,1041
eco sourcing hub,12.9,rest_england,A,True,566
sunnyfield veg,0.0,london,A,True,1041
ayu healthcare limited t a carefirst pharmacy,12.9,rest_england,A,True,566
community security trust,0.0,london,A,True,1041
nexus 21 i ltd t as dabeli hut indian street food deli,12.9,rest_england,A,True,1041
alined construction,12.9,rest_england,A,True,1041
al falah business,12.9,rest_england,A,True,747
three rocks,12.9,rest_england,A,True,393
the villa school nursery,0.0,london,A,True,1041
craigton foods limited t a mcdonald s restaurants,27.8,scotland,A,False,832
g m turley,12.9,rest_england,A,False,574
specsavers kilburn hearcare,0.0,london,A,True,272
kvadrat,0.0,london,A,True,1
heidelberg graphic equipment,12.9,rest_england,A,True,1041
sakura sushi and liquors,12.9,rest_england,A,True,1
merative uk,12.9,rest_england,A,True,1041
pullins bakers,12.9,rest_england,A,True,846
ali family caterers ltd t a the merchants of spice,12.9,rest_england,A,True,1041
eden smith consulting,12.9,rest_england,A,True,1041
somar,12.9,rest_england,A,True,1041
r odedra u odedra t a r d store,12.9,rest_england,A,True,272
imperial capital international,0.0,london,A,True,1041
labour connects,12.9,rest_england,A,True,935
permacare limited t a mundy house care home,12.9,rest_england,A,True,566
ortak,12.9,rest_england,A,True,1041
pintura general transport,12.9,rest_england,A,True,467
weekes newsagents t a londis,12.9,rest_england,A,True,1041
ideo llc,0.0,london,A,True,467
stanton surgery,12.9,rest_england,A,True,272
tribuco,0.0,london,A,False,99
massala express,12.9,rest_england,A,True,566
zonemedia management,0.0,london,A,True,566
lockdown bakers,12.9,rest_england,A,True,1041
oxon builders,12.9,rest_england,A,False,832
crocus construction,0.0,london,A,True,935
jade software corporation uk,12.9,rest_england,A,True,1041
allerton c s gl,12.9,rest_england,A,True,747
mcgraw hill education uk,0.0,london,A,True,1041
alfa financial software,0.0,london,A,True,1041
northern hydraulics,12.9,rest_england,A,True,1041
yamin ltd t as the spice room,12.9,rest_england,A,True,1
palm property developments,0.0,london,A,True,1041
ryan tax services uk,0.0,london,A,True,1041
urban spice bistro and tapas,12.9,rest_england,A,True,393
solai services,12.9,rest_england,A,True,1041
trg arts,12.9,rest_england,A,True,1041
prestons consultancy,12.9,rest_england,A,True,1041
allied health south lincolnshire,12.9,rest_england,A,True,566
vanquish hardware protection,12.9,rest_england,A,True,1041
abrahamic care services,12.9,rest_england,A,True,935
joa ima limited trading as two chefs indian restaurant,12.9,rest_england,A,True,846
four gates,12.9,rest_england,A,True,209
daffodil care,12.9,rest_england,A,False,832
zaxgate limited t a zaxgate pharmacy,0.0,london,A,True,1
instrucko,0.0,london,A,True,1041
brilliant food wine,12.9,rest_england,A,True,1041
direct approach care,12.9,rest_england,A,True,467
green frog designs,12.9,rest_england,A,True,846
madani builders merchants,12.9,rest_england,A,True,393
arran healthcare,0.0,london,A,True,1041
tiffin sandwiches,12.9,rest_england,A,True,566
colt group,12.9,rest_england,A,True,1041
oxford instruments nanotechnology tools,12.9,rest_england,A,True,1041
pearlcon business services,12.9,rest_england,A,True,1041
ia aesthetics uk,12.9,rest_england,A,True,566
royaal spice indian takeaway,12.9,rest_england,A,True,846
kavyaa accountancy,12.9,rest_england,A,True,1041
alde care,12.9,rest_england,A,True,1041
maguire care limited t a walfinch reigate horsham,12.9,rest_england,A,True,467
chocoberry cardiff 1,10.4,wales,A,True,935
km traders,12.9,rest_england,A,True,846
around the clock care agency,12.9,rest_england,A,True,1041
haas formula uk,12.9,rest_england,A,True,1041
cnbs products,12.9,rest_england,A,False,574
miyako teppanyaki japanese restaurant,12.9,rest_england,A,True,1041
ais vets,12.9,rest_england,A,True,935
o2h,0.0,london,A,True,1041
vihtra,12.9,rest_england,A,True,566
nonwovenn,12.9,rest_england,A,True,272
asif adeel,27.8,scotland,A,True,566
balloon one,12.9,rest_england,A,True,1041
inventor e,12.9,rest_england,A,True,1041
the spice tree ltd t a de baga,12.9,rest_england,A,True,747
iiisix3 food and wine,12.9,rest_england,A,True,1041
raindance film school,0.0,london,A,True,272
emeria res uk newco,0.0,london,A,True,467
hamza food,0.0,london,A,False,648
marketing max,12.9,rest_england,A,False,574
alexander proudfoot europe,0.0,london,A,True,1041
kingdom education and child care services ltd for treasured kids preschool and afterschool club,0.0,london,A,True,272
effective energy group,12.9,rest_england,A,True,1041
st george s edinburgh,27.8,scotland,A,True,747
askn,12.9,rest_england,A,True,935
henderson drake,12.9,rest_england,A,True,1041
brothers caffe,12.9,rest_england,A,True,1041
north sea pharma,0.0,london,A,True,747
gtg civils,12.9,rest_england,A,True,1041
1st adtube,0.0,london,A,True,846
lucia s kingdom limited t s wafflemeister,12.9,rest_england,A,True,566
pil membranes,12.9,rest_england,A,True,1041
visual meaning,12.9,rest_england,A,True,1041
banqora,0.0,london,A,True,467
mont clare catering limited t a franks pizza subs,27.8,scotland,A,False,121
solutiondot,12.9,rest_england,A,True,1041
